userid,age,gender,city,count_sessions,time_first,time_last,time_last_purchase,time_full,time_full_s,value,value_c1,value_c2,value_c3,value_c4,value_c5,value_c6,age_bins,age_bins_name
11177,49,Ж,Ростов-на-Дону,558,2021-12-31 12:39:16,2025-01-01 01:41:40,2024-12-30 01:40:45,0 days 10:41:18,38478,263171.83,1159571.0043862355,1067220.4906785206,1012148.8167574442,1064481.9263021047,966866.4135679003,961217.7822388503,5,48-60
11178,19,Ж,Москва,557,2021-12-26 21:04:03,2025-01-01 09:03:39,2025-01-01 09:03:39,0 days 09:35:18,34518,282304.0,780888.3157803512,900928.9022410831,1212907.2788884884,799746.8185743565,1028152.3794097945,729249.6834094557,2,16-24
11179,7,Ж,Казань,557,2021-12-26 23:32:29,2024-12-31 12:15:16,2024-12-21 12:10:26,0 days 10:23:51,37431,151413.54,831292.9654722965,662226.3872573592,925972.2332629327,738040.7860826253,979145.5608157369,990381.1724717201,1,<16
11180,32,М,Самара,553,2021-12-30 17:07:29,2025-01-01 05:28:32,2024-12-30 05:27:03,0 days 10:07:12,36432,343018.64,1069187.7135972762,1022005.3195929212,943138.7868616991,882021.9423558215,855739.9875574578,761510.2752108556,3,25-35
11181,22,Ж,Москва,566,2021-12-30 18:12:27,2025-01-02 06:06:38,2024-12-22 06:01:33,0 days 09:27:32,34052,211611.0,852927.526279934,1159254.515176316,804932.6768002568,770341.8414011005,814597.8223193918,829539.0760349034,2,16-24
11182,32,М,Воронеж,551,2022-01-01 20:06:36,2025-01-02 08:34:04,2025-01-01 08:31:44,0 days 10:08:06,36486,262616.6,1030605.0280345255,926267.3676627132,649689.2875163921,813563.1536075128,1087164.8636127396,564746.5156582099,3,25-35
11183,20,Ж,Санкт-Петербург,581,2021-12-28 23:08:13,2025-01-01 12:20:28,2024-09-26 11:26:29,0 days 10:47:19,38839,295567.86,807605.478012025,1189873.4293543939,899276.5639552241,862704.4202758296,1180294.155687565,966172.0801948721,2,16-24
11184,19,М,Санкт-Петербург,537,2021-12-30 19:15:28,2025-01-03 06:43:01,2024-12-28 06:41:00,0 days 09:22:34,33754,178245.0,544675.6515927243,856714.3620642716,1033903.0405294982,946913.4946385421,923542.4715367026,666389.284893354,2,16-24
11185,62,М,Волгоград,577,2021-12-28 21:51:23,2025-01-03 10:22:40,2024-12-20 10:15:02,0 days 10:13:41,36821,263603.0,921802.7075415851,879100.572057323,684852.8851452266,787059.5477132802,1067759.2790727017,762937.63098228,6,>60
11186,30,М,Москва,558,2021-12-28 09:39:52,2025-01-01 22:57:17,2024-12-20 22:51:00,0 days 10:54:56,39296,293298.0,840393.4281251853,1016212.6840424037,795013.5871859154,767287.771012786,986541.2546287139,795920.3115415557,3,25-35
11187,25,Ж,Москва,561,2021-12-30 13:45:10,2025-01-03 02:07:08,2024-11-12 01:32:54,0 days 10:10:35,36635,285590.15,1116778.2443812266,1120941.8488269963,943617.5875553292,866743.5484735672,1100850.8335627082,915569.0725838795,3,25-35
11188,30,Ж,Нижний Новгород,553,2021-12-29 13:16:05,2025-01-02 02:08:08,2024-12-05 01:43:09,0 days 10:37:07,38227,210685.0,792893.872312314,1260159.8656780683,595681.0060140068,984230.9462582961,979238.1952262324,1072824.3267294501,3,25-35
11189,39,М,Москва,557,2021-12-28 14:20:12,2025-01-03 03:46:09,2024-12-21 03:27:00,0 days 11:01:24,39684,319052.0,639125.9239731842,748853.5831091471,971356.7440452018,887251.9196514004,1280088.2616296413,894718.1432678645,4,36-48
11190,11,Ж,Челябинск,569,2021-12-28 00:34:06,2025-01-03 12:43:19,2024-12-22 12:32:10,0 days 09:48:54,35334,268576.0,670889.1954463815,1025272.072524664,791214.9211263374,710944.2585837207,949425.7657063653,879552.2092287595,1,<16
11191,10,Ж,Екатеринбург,541,2021-12-28 12:48:16,2025-01-02 00:53:58,2024-10-27 00:09:51,0 days 09:50:42,35442,282734.0,1066914.420454671,904252.4754284172,734026.455547478,456948.40905531024,1021355.8051271887,674505.7788934909,1,<16
11192,56,М,Омск,585,2021-12-28 19:10:13,2025-01-02 08:48:07,2024-11-18 08:15:11,0 days 11:04:07,39847,162646.66999999998,946728.4951257776,1125995.0607252165,1058000.7269142522,990986.3741394222,944326.1933844854,871290.1816213364,5,48-60
11193,43,Ж,Новосибирск,556,2021-12-28 23:42:43,2025-01-02 11:39:14,2024-12-18 11:31:55,0 days 09:35:41,34541,269433.0,791232.8016548648,863509.5497205365,1022711.2366511284,793652.3783627095,1004541.7534330384,859882.8239767643,4,36-48
11194,33,М,Москва,556,2021-12-28 07:27:23,2025-01-03 20:26:26,2025-01-03 20:26:26,0 days 10:44:30,38670,247069.0,777498.5025176543,1124350.5815929216,834607.5979386186,780443.3466149047,971457.2103914751,1073358.5309295228,3,25-35
11195,20,М,Екатеринбург,558,2021-12-28 11:06:43,2025-01-01 23:30:04,2024-11-12 22:58:30,0 days 10:11:14,36674,275977.69,971400.7842107111,937030.2988809105,461482.0706707295,898059.5280232953,1081736.118694968,945684.7510620159,2,16-24
11196,16,М,Москва,555,2021-12-27 12:00:29,2025-01-02 23:19:02,2024-12-21 23:13:36,0 days 08:53:36,32016,249393.44,684091.8899896457,815662.1003069166,886760.1992016225,840751.4258421297,866592.9363580453,1000266.1789098366,2,16-24
11197,17,М,Нижний Новгород,558,2021-12-28 18:52:13,2025-01-02 07:26:56,2024-10-21 06:43:22,0 days 10:15:02,36902,249772.0,1281051.2569103388,751181.0257694083,1309196.2367208877,794766.4152944975,781761.5608703269,808545.6470935853,2,16-24
11198,25,М,Казань,553,2021-12-27 17:19:25,2025-01-01 06:00:17,2024-12-05 05:49:30,0 days 10:20:31,37231,237188.0,544501.0032826759,1063031.9894475702,917772.0928004952,738811.9280373224,1211520.0821402913,657993.462525584,3,25-35
11199,21,М,Красноярск,580,2021-12-29 05:12:04,2025-01-01 18:02:10,2024-12-06 17:40:53,0 days 10:22:33,37353,240961.0,896986.1584153607,1073857.752240812,772138.1272221925,741982.20003793,749531.1551993039,1071632.8135177398,2,16-24
11200,10,Ж,Казань,536,2021-12-30 09:07:26,2025-01-02 21:55:12,2024-12-26 21:51:30,0 days 10:37:04,38224,224158.0,607594.9437594311,1210454.2073732503,1111730.7724110316,907056.490288949,897702.2180243391,937363.7210094517,1,<16
11201,35,Ж,Ростов-на-Дону,574,2021-12-29 16:44:58,2025-01-02 06:28:01,2024-11-14 06:04:23,0 days 11:19:31,40771,294407.0,741360.8194828755,1017220.8347040246,1074762.4935734933,1033583.9332196666,1509645.386999594,1004364.9514400078,3,25-35
11202,22,Ж,Москва,562,2021-12-28 16:57:43,2025-01-03 05:37:51,2025-01-01 05:34:14,0 days 10:08:30,36510,239686.0,859095.5503687588,1030265.2762597583,788234.8736146259,690092.0345333874,899020.2979793473,842927.6974680924,2,16-24
11203,30,М,Москва,560,2021-12-27 20:43:31,2025-01-03 09:20:43,2024-12-27 09:18:30,0 days 10:14:27,36867,273355.0,836553.5530690772,1394180.5139402433,1149126.2668023312,1126282.5027217309,780195.1569371475,921260.9926083907,3,25-35
11204,22,М,Москва,552,2021-12-28 08:37:51,2025-01-02 21:07:33,2024-09-23 20:11:58,0 days 10:18:56,37136,300767.0,902930.6328616352,967357.0636867507,1028408.116352062,758556.2344432637,1118661.1190896882,878398.7850465362,2,16-24
11205,46,М,Екатеринбург,552,2021-12-30 14:37:38,2025-01-03 03:00:45,2024-12-19 02:57:04,0 days 10:03:16,36196,239307.0,897070.0285918694,1159319.6921753047,758276.9495192161,795935.9247610727,1020509.9859294794,662964.3849335733,4,36-48
11206,24,М,Екатеринбург,569,2021-12-28 14:41:48,2025-01-02 03:30:39,2024-10-07 02:28:15,0 days 10:31:23,37883,344618.94,956332.8622739307,628778.8147697612,1149326.0135499886,819331.9377471432,964565.0133720436,747352.6100291306,2,16-24
11207,20,Ж,Волгоград,546,2022-01-01 08:48:10,2025-01-02 20:18:27,2024-11-17 19:41:12,0 days 09:07:40,32860,273225.0,652960.0319974865,882680.9356067615,566865.5403775848,595522.9815646078,1050922.3150884402,670793.7860715549,2,16-24
11208,37,Ж,Волгоград,578,2021-12-28 04:59:51,2024-12-31 17:46:05,2024-11-12 17:31:04,0 days 10:27:22,37642,336279.0,777486.1404935315,989337.8790380849,1038447.849276973,909113.0289211303,1085284.9423145181,889756.50254376,4,36-48
11209,22,М,Москва,545,2021-12-28 21:20:03,2025-01-03 09:25:48,2024-12-31 09:19:52,0 days 09:43:33,35013,195946.0,795686.9969800145,1131879.600258727,871563.0976850765,822185.4760176227,790620.8952403724,876386.7725704551,2,16-24
11210,23,Ж,Красноярск,573,2021-12-27 22:56:02,2025-01-01 11:59:02,2024-12-30 11:58:32,0 days 10:37:39,38259,364153.69,825089.2803304492,724021.9843148609,1078431.032899577,898844.7353185056,1207387.938967695,901546.8027955482,2,16-24
11211,49,Ж,Воронеж,557,2021-12-29 16:51:44,2025-01-01 04:45:57,2024-12-10 04:28:49,0 days 09:36:51,34611,197404.0,1002822.3818011279,741872.3619251092,720344.4761285842,766923.8269863627,934271.2955889048,693896.4045003477,5,48-60
11212,52,Ж,Екатеринбург,564,2021-12-30 07:23:25,2025-01-03 20:38:53,2024-12-03 20:17:25,0 days 10:56:50,39410,337728.0,994710.851852294,923134.4485785472,944856.5673130772,784429.300395045,979868.9837310361,991116.1798797899,5,48-60
11213,15,М,Москва,556,2021-12-29 05:34:26,2024-12-31 17:57:57,2024-12-26 17:56:16,0 days 10:04:51,36291,282985.0,806112.9253865432,1092563.6880674877,589445.9778340075,798746.1820900785,1067784.2280017906,875258.311627906,1,<16
11214,56,Ж,Москва,552,2021-12-27 13:08:34,2025-01-01 01:30:04,2024-12-29 01:24:50,0 days 10:01:02,36062,300220.28,800201.4668063098,755017.0906053558,991625.0759603283,741700.0939330715,1084760.421994428,923696.8141192164,5,48-60
11215,36,Ж,Москва,571,2022-01-01 18:25:35,2025-01-02 08:00:56,2024-11-09 07:12:06,0 days 11:14:18,40458,409840.0,1054213.297464992,1019244.3467202461,1211220.5221407744,900757.9771282545,1073542.4790428495,1221298.835724447,4,36-48
11216,16,Ж,Самара,546,2021-12-30 02:58:31,2025-01-01 15:14:31,2025-01-01 15:14:31,0 days 09:56:19,35779,252536.0,922762.335640144,775622.6797517801,853652.5804780908,820546.0983490943,1053520.339755846,728899.4687332767,2,16-24
11217,13,М,Уфа,579,2021-12-31 02:07:40,2025-01-02 14:21:46,2024-11-27 14:04:20,0 days 09:39:47,34787,255876.14,667303.6296090164,540769.0951853001,863917.6506828394,1163141.1199728202,793418.6655004856,757555.3042109647,1,<16
11218,56,Ж,Москва,556,2021-12-27 19:32:27,2025-01-03 07:46:01,2024-12-31 07:42:29,0 days 09:53:34,35614,361344.51,886943.9004409203,1057418.6126008949,862059.8858453153,868573.2738228977,1302570.4422951587,890894.6955839908,5,48-60
11219,32,Ж,Москва,559,2021-12-28 22:39:44,2025-01-03 11:14:41,2024-11-29 10:47:27,0 days 10:16:34,36994,192877.0,666328.6397444756,839182.3870568792,1274446.3539221513,860388.6172423046,1209502.8670552694,583335.5313967413,3,25-35
11220,30,Ж,Москва,561,2021-12-27 02:50:32,2025-01-03 15:11:52,2024-12-19 15:00:56,0 days 10:07:30,36450,206197.0,779139.8766546195,1241404.1903058062,1100964.9781549333,817473.1828577092,779213.7810291752,880840.9918592281,3,25-35
11221,49,М,Казань,553,2021-12-28 10:05:08,2025-01-01 21:12:57,2024-12-04 20:51:43,0 days 08:49:21,31761,324318.58,603561.7236973131,908340.1463749189,858770.9688241184,811651.2070444738,1062711.1993923825,726011.6622883426,5,48-60
11222,34,М,Санкт-Петербург,561,2021-12-27 08:11:19,2025-01-02 21:25:56,2024-10-11 20:38:36,0 days 10:50:07,39007,214863.5,503996.848581052,884769.2025593386,825309.9437515853,818964.2057859126,1039509.9781196888,971378.1569798989,3,25-35
11223,36,М,Москва,551,2021-12-28 16:25:54,2025-01-03 04:32:37,2024-07-12 02:39:27,0 days 09:51:49,35509,190269.84,647902.0590582363,709209.496145001,778126.3507249375,517458.8893006931,860159.2028323964,725667.9199197266,4,36-48
11224,49,Ж,Москва,584,2021-12-26 21:25:21,2025-01-03 11:08:43,2024-12-21 10:57:37,0 days 11:15:46,40546,332284.0,990883.450799415,902133.0995706184,897142.696233792,999309.3919714452,1397803.0973103559,1327969.9735379661,5,48-60
11225,44,М,Ростов-на-Дону,533,2021-12-28 09:05:55,2024-12-31 21:27:27,2024-12-31 21:27:27,0 days 10:05:32,36332,218816.0,699901.8322959424,1273263.4234397984,1244998.0621769053,851615.3304821413,859235.735051368,693242.0035157609,4,36-48
11226,13,Ж,Санкт-Петербург,576,2021-12-28 00:28:37,2025-01-03 13:13:26,2024-09-07 12:07:14,0 days 10:17:50,37070,164257.0,940864.9644411637,998735.3015706233,781773.8043078885,752277.29905271,941896.1315693401,641476.9676947512,1,<16
11227,19,М,Красноярск,562,2021-12-30 13:01:08,2025-01-01 01:59:43,2024-12-08 01:49:08,0 days 10:41:55,38515,370055.32,907667.448222714,924788.3690111655,1048040.4083833518,925703.3307053823,759345.3521071268,1136424.1175668763,2,16-24
11228,9,Ж,Челябинск,559,2021-12-30 19:21:25,2025-01-01 07:34:21,2024-12-16 07:22:56,0 days 09:50:56,35456,321545.15,936630.5401908661,811597.8464194947,857655.6823377166,840264.6627873915,1274975.325437045,1178655.1562458305,1,<16
11229,35,Ж,Уфа,555,2021-12-30 05:33:27,2025-01-01 17:25:45,2024-12-16 17:11:06,0 days 09:23:15,33795,220735.79,1090084.4795027075,1071522.535824917,1113130.068147702,706342.3370133425,939098.2519931783,680118.2663937995,3,25-35
11230,79,М,Уфа,552,2021-12-27 18:05:55,2025-01-01 06:51:43,2024-12-04 06:34:51,0 days 10:26:52,37612,313766.0,656153.2050210914,959058.0110388332,1022186.6179809298,1037517.4711353447,982451.3503507244,870357.3544327628,6,>60
11231,78,М,Екатеринбург,566,2021-12-30 15:07:49,2024-12-30 03:39:36,2024-12-10 03:31:26,0 days 10:00:14,36014,194871.38,818507.9149071696,931119.5355288188,555556.502864959,1026129.1239782483,692920.3288450412,768454.6209670319,6,>60
11232,41,Ж,Воронеж,550,2021-12-27 09:48:07,2024-12-31 21:56:54,2024-12-25 21:54:43,0 days 09:49:42,35382,243053.0,838987.513361171,829900.6045991137,915329.7957412901,715208.2687831009,1007979.0351339546,853002.7123211029,4,36-48
11233,61,Ж,Санкт-Петербург,581,2021-12-30 13:28:32,2025-01-03 02:05:19,2024-11-30 01:41:06,0 days 10:12:32,36752,329525.19,815177.2078594893,926432.1036319605,898305.4988301515,870196.5983767442,1002011.4592914203,1147022.1331269431,6,>60
11234,41,Ж,Казань,553,2021-12-29 17:59:57,2025-01-03 07:03:00,2024-12-28 06:58:42,0 days 10:42:10,38530,270899.0,982583.832341505,909432.1329963331,1036011.3726305714,880585.6860254887,1412749.8228876083,1014145.0872819346,4,36-48
11235,23,Ж,Санкт-Петербург,558,2021-12-29 06:15:00,2025-01-03 19:15:11,2024-12-05 18:51:24,0 days 10:34:45,38085,247248.0,1159077.8994820775,1003041.2087980758,849620.629652526,837310.7856492843,1128665.24074869,960216.4885693475,2,16-24
11236,22,Ж,Челябинск,556,2021-12-29 08:27:18,2025-01-01 21:30:38,2024-12-27 21:24:04,0 days 10:36:48,38208,197807.0,966396.8103115977,862056.7189380596,769588.8854165002,768219.8295701814,1226967.2442127615,729499.2029826018,2,16-24
11237,66,Ж,Новосибирск,563,2021-12-28 23:57:57,2025-01-03 13:01:02,2024-12-30 12:55:52,0 days 10:41:30,38490,303283.91000000003,860811.0312441004,926620.3802456505,928568.8208878471,739734.2280370811,1608960.5892072944,762968.495924271,6,>60
11238,31,Ж,Самара,557,2021-12-30 03:33:55,2025-01-03 16:11:16,2024-12-16 15:57:38,0 days 10:20:31,37231,245173.0,736316.2650141143,490363.1818746353,1070926.9316736406,927507.3188122087,903436.8065420416,566485.3351606831,3,25-35
11239,13,М,Красноярск,555,2021-12-29 12:23:17,2025-01-02 01:18:08,2024-12-22 01:08:34,0 days 10:43:07,38587,325189.0,1059847.198713725,768201.5446627333,758942.2759358084,848874.7619974543,884216.992603093,757412.7746393316,1,<16
11240,17,М,Москва,572,2021-12-30 09:41:08,2025-01-02 22:46:27,2024-09-08 21:23:12,0 days 10:38:33,38313,229683.47999999998,862073.2010442992,970302.8266296412,901760.8343924925,925872.2906436013,1126037.081664189,806413.0524721855,2,16-24
11241,32,М,Екатеринбург,544,2021-12-29 23:53:03,2024-12-31 11:13:12,2024-12-25 11:12:19,0 days 09:14:54,33294,234914.0,913424.0638470632,1038742.0235256585,1216413.658250135,777216.9241048621,676403.2923274083,902623.4997013669,3,25-35
11242,28,М,Москва,573,2021-12-29 06:35:05,2025-01-02 19:41:27,2024-11-24 19:12:31,0 days 10:42:47,38567,364400.03,1048827.78861963,961650.4148261067,1044170.3441776428,719977.157270871,1050148.745648041,749326.6488428337,3,25-35
11243,46,Ж,Москва,561,2021-12-28 04:48:39,2025-01-03 16:04:37,2024-09-16 15:01:30,0 days 08:56:05,32165,247922.0,775853.0866757765,773128.8524326873,994363.9836547852,690495.2944518852,800969.6414170008,699024.0033938392,4,36-48
11244,52,М,Новосибирск,558,2021-12-29 03:48:07,2025-01-01 16:03:30,2024-09-24 15:12:31,0 days 09:57:41,35861,279803.0,881870.2860423127,1104657.719492385,693967.7546429156,855168.7937311105,1018857.2913302081,562417.2739620889,5,48-60
11245,69,Ж,Ростов-на-Дону,554,2021-12-29 12:09:01,2025-01-02 00:29:47,2024-12-13 00:19:19,0 days 10:04:15,36255,244290.8,666598.5169856258,1075479.874535937,1244695.619989073,367980.70440308284,798401.0131313971,855413.6736744499,6,>60
11246,14,М,Омск,555,2021-12-29 12:57:17,2025-01-03 01:07:42,2024-12-27 01:02:35,0 days 09:55:35,35735,253609.87,548168.6918387417,913415.9511193119,956703.7181291605,697862.9002425511,1104415.8968006514,842107.4579350234,1,<16
11247,57,Ж,Москва,569,2021-12-27 07:47:12,2025-01-03 20:26:19,2024-09-09 19:25:38,0 days 10:26:46,37606,237029.0,903055.8811017638,851173.1732106818,879600.6713063836,747399.715828766,843950.4663249704,638684.5907673737,5,48-60
11248,9,Ж,Уфа,546,2021-12-29 04:50:46,2025-01-02 17:35:02,2025-01-02 17:32:08,0 days 10:29:40,37780,341898.06,694900.5528296584,1229985.1425350835,1124305.4749034415,801966.3924814193,826125.1540694765,746670.8696206958,1,<16
11249,67,Ж,Ростов-на-Дону,580,2021-12-27 04:47:49,2025-01-03 18:25:23,2024-12-17 18:18:50,0 days 11:06:14,39974,175906.15,946897.9552944229,993991.435012164,1270543.5860727958,1379962.990969204,1006678.1845607373,955055.8356177738,6,>60
11250,34,М,Новосибирск,541,2021-12-30 14:32:26,2025-01-03 02:26:26,2024-12-31 02:24:28,0 days 09:42:39,34959,294246.0,645652.5621284562,959733.8067753048,965462.8942905295,894749.251536457,1146645.1939865723,811101.6955652807,3,25-35
11251,22,М,Санкт-Петербург,573,2021-12-29 11:44:42,2025-01-01 01:10:23,2024-11-25 00:43:47,0 days 11:11:17,40277,356506.0,1105113.2111643944,1137419.2948594375,849468.3916535891,849193.8926685121,1189060.4244903927,1062610.7996750972,2,16-24
11252,18,Ж,Челябинск,557,2021-12-28 14:38:22,2025-01-01 03:08:04,2024-12-24 03:05:59,0 days 10:06:54,36414,233229.58000000002,519016.8386052616,667904.4882036524,1165971.9616787545,1109651.5133375912,1260741.0155871501,650508.8286604745,2,16-24
11253,30,Ж,Москва,563,2021-12-28 12:48:40,2025-01-02 00:56:25,2024-12-22 00:50:31,0 days 09:53:08,35588,211242.79,1016947.6527774795,758355.3941889298,1053217.4847401478,1023533.0192864856,650316.1220242154,675382.9800223944,3,25-35
11254,9,М,Воронеж,555,2021-12-29 17:45:27,2025-01-03 05:51:58,2024-12-11 05:37:14,0 days 09:58:29,35909,310951.12,883907.4334689286,689701.3810047329,1109023.7891214136,798402.9827784052,810693.6422392051,831958.5753218514,1,<16
